"","SWLmu","SWLlam","SWLlam_se","MTWLmu","MTWLlam","MTWLlam_se","muOff","state"
"1967",1.14693567617747,0.030276883906056,0.004139419341451,2.08283575737675,0.232806991449386,0.031834720912837,1.111750534,"NSW"
"1968",0.427653810693135,0.059564084044332,0.00708905306481,2.04074369123359,0.263018990565118,0.032256479110102,0.80582687,"WASouth"
"1969",1.1473707539239,0.030259526277191,0.004125265160322,2.08267758534279,0.232530560325694,0.032010444783254,1.111750534,"NSW"
"1970",0.425091131670532,0.059232833822868,0.007039945726677,2.09536202791246,0.272366405116518,0.033394977230169,0.80582687,"WASouth"
"1971",1.15034592954512,0.03087084082896,0.004178020066476,1.81304347968489,0.209971388158968,0.029599194279837,1.265527576,"NSW"
"1972",0.426625937894827,0.059289903704043,0.007058511106571,2.09732596246961,0.27326997165745,0.033483344698809,0.80582687,"WASouth"
"1973",1.15051895378507,0.030822037165638,0.004166482139378,1.8736642202489,0.204996923831907,0.02914455569598,1.265527576,"NSW"
"1974",0.42396342148724,0.058816265385781,0.007013779431444,2.11072036267676,0.277154836082447,0.034067073471081,0.80582687,"WASouth"
"1975",1.15081481705816,0.030852277267681,0.00415859903341,1.92439228221574,0.212252337597925,0.03005183141463,1.265527576,"NSW"
"1976",0.427142145280096,0.05856887557375,0.007000830449694,2.11258273368395,0.278617157676619,0.034222105168241,0.80582687,"WASouth"
"1977",1.15323455365832,0.031407040488927,0.004208138967036,1.71363907211899,0.179824830318789,0.025715217485029,1.265527576,"NSW"
"1978",0.429784574026863,0.058432388212295,0.007001320656829,2.11410141123704,0.27972280376809,0.034341837205396,0.80582687,"WASouth"
"1979",1.15313771041536,0.031599503604989,0.004230790732071,1.92119876395878,0.209618772362767,0.029431273667338,1.265527576,"NSW"
"1980",0.431211517504881,0.058314488003316,0.007001902798487,2.13293400653117,0.281668532460276,0.034494817648215,0.80582687,"WASouth"
"1981",1.15192650632525,0.031167277647084,0.004174233535786,1.91108769513279,0.204046600371667,0.028595688439464,1.265527576,"NSW"
"1982",0.42797377175491,0.057152052969915,0.006900546314767,2.12654588951136,0.279694104287141,0.034264175488805,0.80582687,"WASouth"
"1983",1.15219892295999,0.031316842517176,0.004186506047134,1.91239715903461,0.204461730079519,0.028654363075909,1.265527576,"NSW"
"1984",0.429138133257598,0.056959063641737,0.006894645229239,2.13158038430367,0.258683520818688,0.031588943894225,0.80582687,"WASouth"
"1985",1.15242209253393,0.03156915924656,0.004207427991788,1.89280758583035,0.198073710525142,0.027601207334866,1.265527576,"NSW"
"1986",0.425187561426447,0.056885666467163,0.006885403024303,2.1252839559764,0.256827911215949,0.031345064220724,0.80582687,"WASouth"
"1987",1.15262004605113,0.031991620988796,0.004250005996228,1.89488088347398,0.198321908643228,0.027632231725953,1.265527576,"NSW"
"1988",0.427099709657597,0.057002116702024,0.006932712221641,2.15496114073022,0.291234801159868,0.035493294370181,0.80582687,"WASouth"
"1989",1.15173259793214,0.031310641058271,0.004159358250827,2.00005099054273,0.218316250807783,0.030296659491762,1.265527576,"NSW"
