"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"NT",130.421051025391,-11.8479633331299,1,4.92,5.77,1649705426.39,93494744.58,84383319026.79,557.73,227.99,1941.87
"NT",130.578948974609,-11.8479633331299,1,4.91,5.57,2555851127.5,131288189.69,152648613645.91,1874.2,632.94,8611.1
"NT",130.631576538086,-11.8479633331299,1,4.91,5.57,2585270784.53,133090776.83,153639939752.03,1815.13,615.85,8285.33
"NT",130.684204101562,-11.8479633331299,1,4.91,5.57,2463868480.59,128134927.32,144126326316.06,1751.85,598.67,7906.87
"NT",130.736846923828,-11.8479633331299,1,4.91,5.58,2234591878.68,118001246.31,127865465232.33,1631.05,564.93,7210.98
"NT",131.105270385742,-11.8479633331299,1,4.83,5.14,907368151805575,5361182416336.8,1355828316647430144,1364492.35,156001.5,31198262.85
"NT",131.157897949219,-11.8479633331299,1,4.83,5.14,1551508999194091,8866995650918.93,2364149518586468864,1323566.3,152481.61,29874677.85
"NT",132.631576538086,-11.8479633331299,1,4.9,5.6,6387810923.2,273554028.06,505118830063.93,977.23,353.67,4133.51
"NT",133.894729614258,-11.8479633331299,1,3.05,4.05,2867226495.45,120716724.09,249793390819.23,552.47,208.61,2259.26
"NT",134,-11.8479633331299,1,3.03,4.06,14398576073.61,456933598.81,1922523838369.82,564.3,210.89,2353.03
"NT",134.052627563477,-11.8479633331299,1,3.04,4.07,11933427823.06,397743568.93,1467711497947.89,529.11,200.21,2163.56
"NT",134.105270385742,-11.8479585647583,1,3.04,4.07,8441780895.08,308700249.4,888863023895.03,524.66,199.23,2131.24
"NT",136.421051025391,-11.8479633331299,1,3.08,3.69,245245917.39,12554316.26,17954278696.07,24979.83,5719.38,199910.04
"NT",136.473678588867,-11.8479585647583,1,3.07,3.66,363724784.7,17863809.73,27926458429.71,48087.53,9858.83,453732.45
NA,141.894729614258,-11.8479633331299,1,3.05,4.82,11464.78,2882.21,81366.49,26.32,16.46,50.87
"QLDNorth",142.947372436523,-11.8479585647583,1,2.77,3.33,3572699136.36,145769149.89,325233901119.26,1266769.86,159537.39,23926231.07
"NT",130,-11.7964534759521,1,4.9,6.29,9624112627.86,450295049.77,625448138961.46,82.39,44.29,195.45
"NT",131.210525512695,-11.7964534759521,1,4.83,5.18,3761293537951111,19902889114096.3,6194898597444158464,427716.44,54750.2,8678493.34
"NT",131.263153076172,-11.7964534759521,1,4.83,5.18,3985268299211462,23113717525503.5,5446973296237130752,321785.57,43238.61,6067216.99
"NT",132.578948974609,-11.7964534759521,1,4.92,5.59,1330769013.75,71663402.23,76163489619.8,1127.38,404.79,4785.54
"NT",133.578948974609,-11.7964477539062,1,4.85,5.91,37362159061733.4,260662340436.68,54088529792885400,485.37,181.38,2056.66
"NT",133.631576538086,-11.7964534759521,1,4.84,5.92,67296035030464.4,435513975337.36,107419823369442832,472.35,177.63,1980.3
"NT",133.947372436523,-11.7964477539062,1,3.03,4.1,42267262888.92,1099931979.31,7658597921112.03,441.33,172.8,1710.72
"QLDNorth",141.947372436523,-11.7964477539062,1,3.06,4.86,8844.45,2306.65,59638.24,24.1,15.28,45.66
"QLDNorth",142.894729614258,-11.7964534759521,1,2.75,3.42,12402174411.13,410352653.4,1542753211984.54,317612.15,48523.52,4590989.35
"NT",130,-11.7449331283569,1,4.89,6.26,52912332924.07,1810075084.88,5507507814952.38,89.41,47.58,214.98
"NT",131.315795898438,-11.7449331283569,1,4.84,5.2,238913285240708,2366700462291.21,143533695640572576,189735.02,26725.77,3424824.07
"NT",132.526321411133,-11.7449331283569,1,4.94,5.56,153358599.1,11633523.16,5341381881.86,1702.3,577.29,7819.06
"NT",133.368423461914,-11.7449283599854,1,4.86,5.66,3395858630862.4,32113827892.38,3321614458382679,1479.99,444.1,8918.47
"NT",133.421051025391,-11.7449331283569,1,4.85,5.66,8827061534514.34,71017761538.31,11019235934981146,1517.88,454.78,9149.65
"NT",133.473678588867,-11.7449283599854,1,4.85,5.91,22358041451476.5,157083783310.09,33747088983634840,488.28,181.55,2090.07
"NT",133.526321411133,-11.7449331283569,1,4.85,5.91,46647483201947.1,304207491365.98,76224626703163728,496.43,184.6,2120.7
"NT",133.684204101562,-11.7449331283569,1,4.84,5.9,328923949853851,1748247769168.73,675400376431861888,510.54,190.11,2167.91
"NT",133.736846923828,-11.7449283599854,1,2.97,4.04,550685157059868,2771718336277.08,1203107332811961344,500.63,187.38,2107.1
"NT",133.947372436523,-11.7449283599854,1,3.01,4.1,456370217272.94,8071071524.65,146173254774736,419.24,165.64,1602.96
"QLDNorth",141.947372436523,-11.7449283599854,1,3.05,4.86,10411.37,2652.08,72568.04,24.15,15.32,45.68
"QLDNorth",142.894729614258,-11.7449331283569,1,3.06,3.74,14204549791.08,466742209.21,1770900903233.95,312708.75,47628.3,4554535.23
"NT",130.052627563477,-11.6934032440186,1,4.9,6.27,13354815637.79,538776274.69,1121340175179.9,92.78,49.1,224.8
"NT",131.368423461914,-11.693398475647,1,4.84,5.32,287505847693759,2655122412825.98,195010661484371360,21851.07,4352.28,236872.14
"NT",132.473678588867,-11.693398475647,1,4.95,5.55,145701331.1,10985477.82,5152605277.2,1824.88,616.67,8392.73
"NT",133.157897949219,-11.6934032440186,1,4.87,5.65,358853605853.96,5485100780.91,159526961190509,1459.93,444.7,8524.21
"NT",133.210525512695,-11.693398475647,1,4.87,5.65,470963561545.34,6920468370.87,221264445028225,1464.05,445.81,8551.46
"NT",133.263153076172,-11.6934032440186,1,4.87,5.65,604083197325.6,8564159910.78,298374351800921,1491.35,451.99,8782.61
"NT",133.315795898438,-11.693398475647,1,4.87,5.65,478340641630.53,7144010035.4,216766770040809,1520.65,457.52,9079.77
"NT",133.789474487305,-11.6934032440186,1,2.97,4.07,1764407827194504,8013626158572.08,4253698107243913216,456.23,173.81,1867.29
"NT",133.842102050781,-11.693398475647,1,2.97,4.09,959227292268642,4941429874805.05,1888910813001554688,443.25,170.01,1793.63
"NT",133.894729614258,-11.6934032440186,1,2.97,4.08,555237291752508,3049698272847.57,1009327975277862016,449.65,173.21,1800.31
"NT",136.210525512695,-11.6934032440186,1,3.07,4.54,398296355.71,18637904.64,33525484070.12,100.1,53.21,239.11
"NT",136.263153076172,-11.6934032440186,1,3.07,4.54,423537219.17,19529207.9,36542491885.91,100.77,53.43,241.81
NA,141.947372436523,-11.693398475647,1,3.05,4.85,11374.53,2869.75,80203.22,24.82,15.69,47.18
"QLDNorth",142.894729614258,-11.6934032440186,1,3.06,3.73,14926253055.23,501178115.08,1775099074209.76,415030.52,59344.88,6698984.34
"NT",130.105270385742,-11.6418590545654,1,4.88,6.25,122440340287.88,3090232112.98,21524677888080.1,100.49,52.35,249.53
"NT",130.157897949219,-11.641863822937,1,4.88,6.26,95453625665,2508522855.12,15812953232763.9,95.02,49.88,233.42
"NT",131.368423461914,-11.641863822937,1,4.84,5.33,249235587973821,2249588001416.31,178719219084110176,17481.7,3611.97,179442.13
"NT",131.421051025391,-11.641863822937,1,4.84,5.33,75432018625315.8,841231950055.7,39343798676055496,17931.9,3709.91,183005.53
"NT",132.473678588867,-11.6418590545654,1,4.93,5.54,491309552.8,30589764.35,22917948569,2016.39,669.69,9517.88
"NT",133.157897949219,-11.641863822937,1,4.87,5.64,734770528768.33,9940041323.92,392798120014542,1628.6,487.74,9744.95
"NT",136.157897949219,-11.641863822937,1,3.09,4.5,57574392.55,3900469.69,2713428866.84,111.66,58.11,275.59
"NT",136.315795898438,-11.6418590545654,1,3.07,4.56,446647110.83,21297992.65,35741382369.72,93.63,50.22,220.9
"QLDNorth",142,-11.641863822937,1,3.07,4.87,8182.16,2173.7,53523.48,23.73,15.09,44.73
"QLDNorth",142.894729614258,-11.641863822937,1,3.06,3.72,14371194432.86,478387372.97,1744205210154.86,487053.99,67068.85,8367020.72
"NT",130.157897949219,-11.5903148651123,1,4.88,6.22,160037008628.77,3904913086.92,29421672230960.2,117.38,59.44,304.23
"NT",131.473678588867,-11.5903148651123,1,4.87,5.34,978890112716.39,20636169169.42,207614267410013,15552.11,3342.66,148471.41
"NT",132.526321411133,-11.5903148651123,1,4.93,5.51,769864978.89,42883421.17,43026074257.36,2730.64,850.05,14293.72
NA,133.157897949219,-11.5903148651123,1,4.86,5.63,2452372829069.17,26718746974.55,1830924518648385,1824.38,537.12,11185.02
"NT",136.157897949219,-11.5903148651123,1,3.1,4.44,47432137.48,3403895.33,2023292110.7,141.5,70.45,373.55
"NT",136.315795898438,-11.5903100967407,1,3.07,4.54,490402964.78,22814081.79,40933929153.58,99.08,52.73,236.35
"QLDNorth",142,-11.5903148651123,1,3.47,5.25,9096.34,2382.66,60654.52,24.81,15.68,47.18
"QLDNorth",142.894729614258,-11.5903148651123,1,3.06,3.79,19849710736.15,621618411.48,2647373742032.43,247617.2,37793.54,3668924.05
"NT",130.157897949219,-11.5387573242188,1,4.87,6.23,303488332464.33,6745377417.45,63649591382606.8,123.95,62.11,326.59
"NT",131.526321411133,-11.5387573242188,1,4.91,5.55,4662854712.57,203346436.13,364601406983.85,2031.97,639.72,10678.76
"NT",132.052627563477,-11.5387573242188,1,4.89,5.41,34179463451.01,1205630272.34,3463125472728.67,13621.92,3347.99,99656.67
"NT",132.105255126953,-11.5387573242188,1,4.91,5.47,4422476376.55,190604802.1,355256340595.51,5581.84,1587.36,32928.02
"NT",132.157897949219,-11.5387573242188,1,4.94,5.5,233273551.43,14491069.23,11581923536.66,3784.19,1159.87,19876.01
"NT",132.473678588867,-11.5387573242188,1,4.92,5.51,1059055133.19,56852430.92,62040887299.8,3078.72,947.65,16314.1
"NT",132.526321411133,-11.5387573242188,1,4.92,5.51,921032558.51,49771201.77,53844691220.59,2961.28,910.31,15786.26
"NT",133.105270385742,-11.5387573242188,1,4.85,5.63,9748593322443.37,85145042420.5,10076017240171940,3315.08,888.86,23286.36
"NT",136.210525512695,-11.5387573242188,1,3.09,4.37,102705544.39,6409522.25,5426910056.5,198.8,94.28,561.91
"NT",136.263153076172,-11.5387573242188,1,3.09,4.4,56528663.35,3946006.65,2510554515.77,173.52,84.34,472.46
NA,142,-11.5387573242188,1,3.47,5.24,9327.67,2441.36,62159.1,25.33,15.96,48.38
"QLDNorth",142.894729614258,-11.5387573242188,1,3.05,3.79,71627162130.1,1821479156.79,12977147213148.6,206031.78,32452.2,2911368.94
"NT",130.157897949219,-11.4871892929077,1,4.87,6.24,522391792389.38,10814855956.25,120557864336309,128.79,63.97,344.2
"NT",131.526321411133,-11.4871892929077,1,4.92,5.68,909316707.94,48385512.44,54837582955.66,766.35,284.62,3143.61
"NT",132,-11.4871892929077,1,4.91,5.38,3720994917.77,163605246.6,291418497790.3,20172.32,4795.24,152550.15
"NT",132.210525512695,-11.4871892929077,1,4.95,5.47,113035130.38,8465936.75,4125069303.5,5473.11,1588.16,31072.68
"NT",132.263153076172,-11.4871892929077,1,4.95,5.52,131314491.91,9708350.7,4858280521.56,2713.67,870.19,13397.5
"NT",132.315795898438,-11.4871892929077,1,4.94,5.52,164078978.58,11963580.72,6132227095.6,2649.89,850.84,13074.37
"NT",132.368423461914,-11.4871892929077,1,4.94,5.52,186257981.55,13445606.99,7030014054.78,2699.02,861.79,13444.31
"NT",132.421051025391,-11.4871892929077,1,4.94,5.52,248957640.79,17221281.73,9980535317.7,2559.24,823.11,12621.73
"NT",133.105270385742,-11.4871845245361,1,4.85,5.62,58157120640391.9,382940033486.24,90868094746082128,3770.73,993.26,27130.37
"QLDNorth",142.052627563477,-11.4871892929077,1,3.49,5.26,6187.29,1723.33,37714.51,24.27,15.38,45.96
"QLDNorth",142.894729614258,-11.4871892929077,1,3.05,3.8,140025438521.24,3136712775.7,30876808928546.5,161245.68,26613.2,2118202.96
"NT",130.157897949219,-11.4356117248535,1,4.87,6.25,830336768626.98,16456588743.26,201106574804761,127.7,63.57,340.04
"NT",131.526321411133,-11.4356117248535,1,4.94,5.67,162997871.11,11350157.31,6659631384.51,917.3,336.11,3805.74
"NT",132,-11.4356117248535,1,4.91,5.38,2795582027.71,128453541.75,205483960526.79,18219.27,4456.08,131338.36
"NT",132.684204101562,-11.4356117248535,1,4.87,5.45,768779563322.29,13516709619.93,237749996038014,38081.43,7234.81,430098.16
"NT",132.736831665039,-11.4356117248535,1,4.87,5.45,1272633525312.37,20844437004.83,434299999423362,38995.28,7361.64,445289.39
"NT",133.052627563477,-11.4356117248535,1,4.84,5.5,110229293626404,696601205386.07,175691170891336704,17973.48,3759.25,179104.47
"QLDNorth",142.052627563477,-11.4356117248535,1,3.49,5.25,6949.3,1903.91,43345.72,24.89,15.72,47.37
"QLDNorth",142.894729614258,-11.4356117248535,1,3.05,3.8,105246276545.13,2482941575.36,21439734740673.8,65320.17,13001.25,636979.9
"NT",130.210525512695,-11.3840246200562,1,4.85,6.27,15461121123013.7,198296554551.19,6955067081464328,120.82,60.35,320.98
"NT",131.526321411133,-11.3840246200562,1,4.89,5.57,47854651356.63,1712481713.12,4607322820436.31,2717.28,810.24,15539.42
"NT",131.894729614258,-11.3840246200562,1,4.93,5.43,454204002.45,26268622.71,24591575839.68,12606.31,3093.69,93145.9
"NT",131.947357177734,-11.3840246200562,1,4.92,5.43,1150250917.56,57515758.21,76900103101.96,11744.24,2952.62,83165.07
"NT",132.631576538086,-11.3840246200562,1,4.87,5.44,549955166738.71,10312737499.4,153851283353172,52244.25,9523.03,623310.16
"NT",132.789474487305,-11.3840246200562,1,4.86,5.44,4088032972329.74,58129273612.66,1674389547886810,51019.6,9232.19,619766.05
"NT",133,-11.3840246200562,1,4.84,5.55,162900157615921,1008445038930.1,260527986703848832,19847.43,4194.17,191411.22
"NT",136.578948974609,-11.3840246200562,1,3.07,3.54,375633651.72,17629276.39,31608717327.07,1642565.65,212669.57,28734456.09
"NT",136.631576538086,-11.3840246200562,1,3.07,3.63,355097995.82,16897058.76,29192584001.01,287299.49,46982.16,3656454.83
NA,142.052627563477,-11.3840246200562,1,3.49,5.24,7319.47,1992.76,46026.52,25.34,15.96,48.38
"QLDNorth",142.894729614258,-11.3840246200562,1,3.05,3.81,98194814268.92,2366893370.59,19273937965755.5,42755.88,9232.71,367487.39
"NT",130.263153076172,-11.3324289321899,1,4.85,6.28,8669945090161.61,124120654173.03,3292758720897654,121.82,60.47,327.45
"NT",130.315780639648,-11.3324289321899,1,4.86,5.97,4516654883058.81,72739060048.07,1435167131257672,345.33,141.08,1255.22
"NT",130.631576538086,-11.3324289321899,1,4.82,5.73,128748968168020304,451743375751232,3.56870154147205e+20,1450.48,441.51,8488.82
"NT",130.684204101562,-11.3324289321899,1,4.82,5.76,115710339682487456,408403187594833,3.19776421508475e+20,1175.97,373.17,6435.52
"NT",130.736831665039,-11.3324289321899,1,4.82,5.79,208093180111795584,659587161351033,6.77652657802234e+20,936.9,311.35,4757.16
"NT",130.789474487305,-11.3324289321899,1,4.81,5.79,433304043532876416,1218333035161767,1.68333946952446e+21,900.2,302.79,4472.67
"NT",130.842102050781,-11.3324289321899,1,4.81,5.81,394903400963722432,1146189900905868,1.45185408022223e+21,806.79,277.19,3875.61
"NT",131.473678588867,-11.3324289321899,1,4.82,5.61,85141359039223504,369535675200356,1.61142258337177e+20,1973.83,590.57,11580.98
"NT",131.842102050781,-11.3324289321899,1,4.93,5.71,397306790.79,23574511.85,20677456688.63,1088.91,383.58,4817.98
"NT",132.631576538086,-11.3324289321899,1,4.87,5.42,1067384223498.14,17954416952.35,350613254214740,128429.31,21060.05,1747318.24
"NT",132.842102050781,-11.3324289321899,1,4.86,5.44,7402977574343.38,98645005122.5,3281609610255763,187864.26,28707.08,2852397.92
"NT",132.894729614258,-11.3324289321899,1,4.85,5.43,41521454381950.8,393948798595.68,31333868848669036,196674.41,29658.83,3056025.46
"NT",132.947357177734,-11.3324289321899,1,4.84,5.54,195871937889026,1317513411817.54,258744946854769440,26998.22,5461.97,276581.43
"NT",136.526321411133,-11.3324289321899,1,3.1,4.42,42605469,3149485.2,1728051146.69,149.41,73.83,398.62
"NT",136.684204101562,-11.3324289321899,1,3.07,3.7,266546484.65,13461244.49,19908241679.57,138366.96,24285.01,1627041.33
"QLDNorth",142.105255126953,-11.3324289321899,1,3.51,5.26,5063.13,1460.28,29282.54,24.05,15.28,45.38
"QLDNorth",142.894729614258,-11.3324289321899,1,3.05,3.81,50704485019.95,1373068451.73,8344628901028.11,46399.67,9906.63,405104.05
"NT",130.315795898438,-11.2808179855347,1,4.85,5.95,9382705845739.24,135184227202.55,3497426210460831,376.27,152.03,1387.64
"NT",130.631576538086,-11.2808227539062,1,4.82,5.72,205321583948778304,646558087681987,6.78081303878597e+20,1660.85,494.52,10042.79
"NT",130.894729614258,-11.2808227539062,1,4.81,5.8,1172294332958099968,2869621163943419,5.51775774771614e+21,907.2,306.73,4453.57
"NT",130.947372436523,-11.2808179855347,1,4.81,5.81,902789071014808832,2338667301242245,3.88197365711362e+21,845,289.85,4052.69
"NT",131,-11.2808227539062,1,4.81,5.88,480205317458552384,1418645460255544,1.67818939275728e+21,687.79,247.31,3049.04
"NT",131.052627563477,-11.2808227539062,1,4.81,5.88,510549381364530944,1537715543537814,1.70959969183715e+21,709.58,255.26,3132.4
"NT",131.473678588867,-11.2808179855347,1,4.81,5.59,587678151391957376,1800755248056343,1.88199888185399e+21,3524.92,965.35,23487.42
"NT",131.789474487305,-11.2808227539062,1,4.85,5.6,37983323453785.2,564474244452.35,12049240512564624,2302.97,737.57,11556.47
"NT",132.631576538086,-11.2808227539062,1,4.86,5.4,3139875200196.58,44494903596.47,1324970234073362,239532.25,35784.5,3721904.77
NA,136.526321411133,-11.2808227539062,1,3.1,4.39,43938825.29,3325654.56,1694885865.91,174.65,84.07,484.34
"NT",136.684204101562,-11.2808227539062,1,3.07,3.7,267585811.87,13425662.95,20252889158.53,136341.16,23877.05,1612362.85
"QLDNorth",142.105270385742,-11.2808179855347,1,3.35,5.15,5853.99,1654.42,34824.38,22.78,14.56,42.63
"QLDNorth",142.842102050781,-11.2808179855347,1,3.06,3.81,15383055599.12,520662727.09,1796209104167.57,57551.12,11810.42,533807.97
"NT",130.315780639648,-11.229208946228,1,4.85,5.93,16965428619629.6,225607158425.18,7057534658042687,422.13,167.26,1603.26
"NT",130.526321411133,-11.229208946228,1,4.82,5.67,230852632351326176,651940958893369,9.37696653489368e+20,2550.95,704.77,17298.13
"NT",130.578948974609,-11.229208946228,1,4.81,5.71,284150384980611232,782392754864775,1.19267703680428e+21,1824.26,535.01,11280.21
"NT",131.105255126953,-11.229208946228,1,4.82,5.87,197852968076606528,745388023917521,4.61626879167065e+20,787.5,281.48,3486.71
"NT",131.157897949219,-11.229208946228,1,4.82,5.76,96956284543400080,444823373689109,1.63445142670379e+20,1453.09,471.64,7405.8
"NT",131.368423461914,-11.229208946228,1,4.82,5.6,167310413274805504,480803154776502,6.74856518396863e+20,5887.64,1494.7,43672.88
"NT",131.421051025391,-11.229208946228,1,4.82,5.6,248285285166148928,655460566110132,1.14768440142127e+21,5543.59,1416.12,40840.8
"NT",131.789474487305,-11.229208946228,1,4.81,5.92,622839428321114368,2167336635907335,1.55422956625252e+21,371.5,153.48,1310.51
"NT",132.631576538086,-11.229208946228,1,4.85,5.38,13271282786813,153574318440.13,7420414054763899,506035.39,68004.16,9108778.74
"NT",136.578948974609,-11.229208946228,1,3.1,4.42,50255275.11,3616000.6,2121291621.16,159.38,77.92,431.91
"NT",136.631576538086,-11.229208946228,1,3.1,4.47,44799755.56,3208156.63,1929250317.3,125.05,63.67,319.23
"QLDNorth",142.105255126953,-11.229208946228,1,3.34,5.13,6962.48,1916.34,43022.74,23.55,14.97,44.44
"QLDNorth",142.842102050781,-11.229208946228,1,3.06,3.83,19385091625.53,617063664.29,2507651303159.53,49361.72,10388.18,441158.39
"NT",130.315780639648,-11.1775846481323,1,4.85,5.92,13674301543041.1,189091695984.52,5361098243285777,460.73,179.41,1798.92
"NT",130.473678588867,-11.1775846481323,1,4.82,5.67,101576783178841184,321875259351426,3.51625236621212e+20,2741.54,749.79,18850.15
"NT",131.210525512695,-11.1775846481323,1,4.81,5.74,325898066016804672,1026942593475317,1.03524962799227e+21,1787.69,560.5,9595.43
"NT",131.263153076172,-11.1775846481323,1,4.81,5.74,353629603014129536,1027470624447196,1.30927785227413e+21,1714.18,539.73,9158.19
"NT",131.315780639648,-11.1775846481323,1,4.81,5.77,365684757526474624,971411655748444,1.6137708570782e+21,1345.44,438.83,6840.57
"NT",131.842102050781,-11.1775846481323,1,4.81,5.92,5925745424262546432,10592135094046118,4.54795156261419e+22,311.67,133.16,1043.34
"NT",131.894729614258,-11.1775846481323,1,4.81,6,631586517415522560,1609568908343058,2.89000117023305e+21,251.69,111.29,801.17
"NT",131.947357177734,-11.1775846481323,1,4.81,6,518321015429058688,1361064796863609,2.27208614988365e+21,241.96,107.65,763.37
"NT",132.421051025391,-11.1775846481323,1,4.83,6.04,7244001315478264,39767160392083.4,10511858723154794496,334.84,140.81,1150.12
"NT",132.473678588867,-11.1775846481323,1,4.83,5.49,10526321985488580,53118431658893.4,17486334162316435456,25048.53,5011.27,264896.39
"NT",132.631576538086,-11.1775846481323,1,4.84,5.37,65994372353432.2,625685173321.73,47894197097620240,721703.71,91923.42,14028215.02
