"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"QLDNorth","Cassowary Coast",146.631576538086,-18.2475681304932,0.09,2.29,3.47,6.51,4.92,9.72,1.84,1.67,2.14
"SA","Whyalla",137.57893371582,-33.2998161315918,0.09,2.92,3.99,1.68,1.57,1.85,1.4,1.34,1.5
"SA","Yorke Peninsula",137.789474487305,-34.9979820251465,0.09,2.41,2.84,1.9,1.75,2.11,1.65,1.55,1.8
"WANorth","Broome",123.315788269043,-17.0943374633789,0.09,5.25,5.59,4.11,3.29,5.68,2.28,1.99,2.79
"QLDNorth","Torres",142.684204101562,-10.9193267822266,0.09,2.16,2.93,7.87,5.83,12,2.76,2.39,3.38
"QLDNorth","Mornington",139.578948974609,-17.0943374633789,0.09,3.19,4.33,1.89,1.71,2.18,1.39,1.32,1.49
"WANorth","Broome",123.157897949219,-16.3888320922852,0.09,5.19,6.02,5.87,4.56,8.38,1.66,1.53,1.88
"WANorth","Karratha",116.052635192871,-20.826171875,0.09,1.76,3.21,5.27,4.17,7.28,1.39,1.32,1.5
"QLDSouth","Gold Coast",153.526321411133,-28.146110534668,0.09,1.38,3.21,13.08,9.15,21.46,1.45,1.37,1.58
"QLDNorth","Torres",142.736846923828,-10.9193229675293,0.09,2.15,2.92,8.62,6.29,13.45,2.82,2.43,3.47
"WANorth","Shark Bay",113.473670959473,-25.2792816162109,0.09,1.28,2.63,11.85,8.27,19.66,1.94,1.76,2.22
"SA","Unincorporated SA",133.315780639648,-32.5046195983887,0.09,2.33,4.05,2.01,1.84,2.26,1.39,1.33,1.47
"QLDNorth","Palm Island",146.842102050781,-18.4473552703857,0.09,2.3,3.57,6.14,4.68,9.06,1.77,1.61,2.03
"WANorth","Wyndham-East Kimberley",127.842102050781,-14.3592748641968,0.09,4.02,4.95,30.92,18.26,66.12,1.77,1.62,2.04
"WANorth","Wyndham-East Kimberley",125.894737243652,-14.5121669769287,0.09,4.27,4.4,2.97,2.55,3.68,2.46,2.14,3
"NT","East Arnhem",136.789474487305,-13.7466697692871,0.09,1.7,2.71,3.15,2.65,4.04,1.61,1.5,1.77
NA,"Cook",143.842102050781,-12.6194276809692,0.09,1.85,3.17,7.68,5.79,11.35,2.01,1.81,2.35
"QLDNorth","Cook",143.842102050781,-13.8999681472778,0.09,1.93,2.84,6.89,5.18,10.34,2.27,2.04,2.62
"QLDNorth","Torres",142.315795898438,-10.6091165542603,0.09,2.17,2.85,6.87,5.16,10.33,2.72,2.37,3.27
"WANorth","Karratha",115.631576538086,-21.1209907531738,0.09,1.76,3,5.14,4.1,7.03,1.52,1.41,1.69
"QLDNorth","Isaac",149.578948974609,-22.1481990814209,0.09,4.03,5.01,2.93,2.51,3.62,1.64,1.52,1.83
"WANorth","Karratha",116.684211730957,-20.5307750701904,0.09,3.79,5.25,3.97,3.25,5.23,1.37,1.3,1.48
"WANorth","Wyndham-East Kimberley",125,-14.410249710083,0.09,4.2,5.3,3.83,3.19,4.92,1.48,1.39,1.63
"TAS","George Town",146.947372436523,-41.0038414001465,0.09,2.13,3.77,3.55,2.96,4.6,1.52,1.44,1.65
NA,"Lower Eyre Peninsula",132,-36.9985275268555,0.09,1.62,5.08,7.2,5.47,10.55,1.34,1.28,1.42
NA,"West Daly",129.157897949219,-14.0531768798828,0.09,4.05,5.57,15.34,10.05,28.34,1.5,1.41,1.63
"QLDNorth","Cook",143.263153076172,-11.9509553909302,0.09,1.83,2.49,9.55,6.83,15.36,3.51,2.91,4.61
"NT","East Arnhem",136.473678588867,-11.4871845245361,0.09,2.17,2.61,5.41,4.17,7.88,3.64,3.02,4.72
"SA","Lower Eyre Peninsula",134.789474487305,-34.6524314880371,0.09,1.84,5,2.62,2.32,3.09,1.29,1.24,1.35
"QLDNorth","Cook",143.736846923828,-13.6444044113159,0.09,1.86,2.82,6.88,5.25,10.05,2.76,2.37,3.46
"NSW","Richmond Valley",153.473678588867,-29.1159839630127,0.09,1.33,2.88,15.15,10.41,25.45,1.61,1.5,1.79
NA,"Hope Vale",145.315795898438,-15.427264213562,0.09,1.96,2.67,5.51,4.37,7.58,2.53,2.2,3.08
NA,"Whitsunday",151.052627563477,-17.4461059570312,0.09,2.65,4.76,7.53,5.65,11.24,1.39,1.32,1.5
"QLDNorth","Torres",144.210525512695,-9.36522960662842,0.09,2.18,3.36,6.44,4.9,9.46,2.02,1.83,2.31
"QLDNorth","Cassowary Coast",146.157897949219,-17.9474449157715,0.09,2.16,3.19,5.16,4.07,7.23,1.85,1.68,2.15
NA,"Wyndham-East Kimberley",125.578941345215,-11.0226573944092,0.09,4.07,4.98,10.36,7.5,16.21,2.21,1.97,2.59
"WANorth","Wyndham-East Kimberley",127.631576538086,-14.1552562713623,0.09,4.03,4.94,22.79,14.33,44.05,1.75,1.6,2.01
"QLDNorth","Cook",144.473678588867,-14.1552562713623,0.09,1.93,2.58,7.04,5.38,10.17,2.79,2.38,3.51
"WANorth","Karratha",116.842102050781,-20.333517074585,0.09,3.79,5.44,3.96,3.24,5.26,1.33,1.27,1.43
"NT","East Arnhem",136.631576538086,-12.9786567687988,0.09,2.25,2.96,3.66,3.02,4.81,2.1,1.87,2.49
"SA","Yorke Peninsula",137.315795898438,-34.2619476318359,0.09,2.31,3.74,1.83,1.69,2.02,1.36,1.3,1.43
NA,"West Arnhem",132.789474487305,-9.52097320556641,0.09,3.93,5.18,18.89,12.57,33.18,1.9,1.74,2.17
"WANorth","Broome",122.157897949219,-17.6468105316162,0.09,5.28,6.05,3.68,3.06,4.74,1.74,1.6,1.98
NA,"Tiwi Islands",129.052627563477,-10.8676490783691,0.09,3.94,5.21,17.39,11.5,31.12,1.73,1.59,1.95
"TAS","Huon Valley",145.947357177734,-43.3430671691895,0.09,1.34,4.37,3.65,3.05,4.69,1.38,1.32,1.47
"QLDNorth","Torres",143.842102050781,-9.1574592590332,0.09,2.2,3.26,5.42,4.25,7.62,2.06,1.86,2.35
"QLDNorth","Mornington",139.842102050781,-16.6915149688721,0.09,3.12,4.24,2.03,1.82,2.38,1.42,1.35,1.54
"WANorth","Wyndham-East Kimberley",126,-14.257287979126,0.09,4.22,4.47,3.51,2.94,4.49,2.31,2.02,2.8
NA,"West Daly",128.473678588867,-12.824764251709,0.09,3.96,5.91,11.86,8.25,19.83,1.4,1.33,1.5
"QLDNorth","Livingstone",151.263153076172,-21.8066101074219,0.09,2.9,4.59,5.69,4.5,7.86,1.51,1.42,1.65
"QLDNorth","Cassowary Coast",146.473678588867,-17.847282409668,0.09,2.13,3.34,6.49,4.95,9.52,1.8,1.64,2.06
NA,"Ashburton",115.368423461914,-20.6292953491211,0.09,1.67,3.09,13.24,9.12,22.34,1.55,1.44,1.72
NA,"Wellington",147.684204101562,-38.2900199890137,0.09,1.13,2.72,3.49,2.95,4.4,1.45,1.37,1.57
NA,"Wyndham-East Kimberley",123,-12.2082614898682,0.09,5.13,6.33,10.5,7.51,16.79,1.75,1.61,1.96
"QLDNorth","Cook",143.736831665039,-13.4909381866455,0.09,1.87,2.77,6.62,5.11,9.46,3.12,2.6,4.06
NA,"West Arnhem",133.157897949219,-10.9709968566895,0.09,3.91,5.02,29.29,18.07,57.58,1.91,1.73,2.2
NA,"Unincorporated NSW",159.052627563477,-29.8945064544678,0.09,1.58,3.95,20.13,13.05,37.01,1.46,1.38,1.58
NA,"Fraser Coast",155.526321411133,-23.2646827697754,0.09,2.33,4.46,23.76,15.33,43.54,1.47,1.39,1.6
"WANorth","Wyndham-East Kimberley",125.684211730957,-13.9510526657104,0.09,4.16,5.12,4.75,3.82,6.44,1.57,1.46,1.74
"NSW","Bega Valley",150.105270385742,-36.4079399108887,0.09,1.39,3.04,8.86,6.39,14.1,1.5,1.42,1.63
"WANorth","Port Hedland",119.105262756348,-19.5916023254395,0.09,3.73,5.34,5.79,4.52,8.17,1.36,1.3,1.46
"VIC","Glenelg",141.052627563477,-38.124641418457,0.09,1.27,3.54,3.48,2.96,4.32,1.58,1.48,1.72
"VIC","Glenelg",141.157897949219,-38.1660194396973,0.09,1.27,3.4,3.51,2.98,4.36,1.61,1.51,1.77
"VIC","Glenelg",141.210510253906,-38.2073783874512,0.09,1.27,3.62,3.51,2.98,4.37,1.55,1.46,1.69
"VIC","Glenelg",141.315780639648,-38.2900199890137,0.09,1.27,3.55,3.55,3.01,4.44,1.58,1.48,1.72
"VIC","Glenelg",141.368423461914,-38.3725547790527,0.09,1.26,3.82,3.69,3.11,4.64,1.51,1.43,1.64
"VIC","Glenelg",141.315795898438,-38.3725547790527,0.09,1.25,4.1,3.79,3.19,4.8,1.46,1.39,1.58
"VIC","Glenelg",141.421051025391,-38.4138069152832,0.09,1.25,3.81,3.84,3.22,4.87,1.52,1.43,1.64
"VIC","Glenelg",141.473663330078,-38.4138069152832,0.09,1.25,3.42,3.74,3.15,4.72,1.6,1.5,1.76
"VIC","Glenelg",141.526321411133,-38.4550247192383,0.09,1.24,4,3.89,3.26,4.95,1.48,1.4,1.6
"VIC","Glenelg",141.684204101562,-38.3313064575195,0.09,1.27,2.55,3.48,2.96,4.33,1.88,1.71,2.14
"VIC","Glenelg",141.684204101562,-38.2900199890137,0.09,1.28,2.56,3.38,2.88,4.17,1.87,1.71,2.14
"VIC","Glenelg",141.736831665039,-38.2900199890137,0.09,1.28,2.57,3.35,2.87,4.14,1.86,1.7,2.13
"VIC","Glenelg",141.842086791992,-38.2900199890137,0.09,1.29,3.06,3.26,2.8,4.02,1.68,1.55,1.88
"VIC","Moyne",141.947357177734,-38.3313064575195,0.09,1.29,3.15,3.26,2.79,4.01,1.64,1.52,1.82
"VIC","Moyne",142.052627563477,-38.3725700378418,0.09,1.29,3.51,3.31,2.83,4.09,1.54,1.45,1.68
"VIC","Moyne",142.157897949219,-38.4138069152832,0.09,1.27,3.47,3.55,3,4.47,1.55,1.46,1.7
"VIC","Moyne",142.315795898438,-38.3725700378418,0.09,1.28,3.18,3.4,2.88,4.26,1.62,1.51,1.79
"VIC","Moyne",142.368423461914,-38.3725700378418,0.09,1.29,3.34,3.32,2.83,4.14,1.56,1.46,1.71
"VIC","Warrnambool",142.473663330078,-38.4138069152832,0.09,1.28,3.31,3.36,2.85,4.2,1.56,1.46,1.7
"VIC","Warrnambool",142.578948974609,-38.4550247192383,0.09,1.28,3.53,3.35,2.85,4.2,1.53,1.44,1.66
"VIC","Moyne",142.684204101562,-38.5373840332031,0.09,1.28,3.63,3.44,2.9,4.34,1.51,1.43,1.64
"VIC","Moyne",142.736831665039,-38.5785293579102,0.09,1.27,3.78,3.45,2.91,4.36,1.49,1.41,1.61
"VIC","Moyne",142.842102050781,-38.6196517944336,0.09,1.77,4.07,3.39,2.87,4.27,1.54,1.44,1.68
"VIC","Corangamite",142.947357177734,-38.6607475280762,0.09,1.78,4.25,3.35,2.84,4.21,1.49,1.41,1.62
"VIC","Corangamite",143.052627563477,-38.6607475280762,0.09,1.79,4.09,3.2,2.73,3.97,1.53,1.44,1.67
"VIC","Corangamite",143.105270385742,-38.7018203735352,0.09,1.79,4.26,3.23,2.76,4.02,1.49,1.41,1.62
"VIC","Corangamite",143.210510253906,-38.7839012145996,0.09,1.78,4.44,3.33,2.82,4.19,1.47,1.39,1.59
"VIC","Corangamite",143.263153076172,-38.7839012145996,0.09,1.78,4.31,3.26,2.77,4.09,1.49,1.41,1.62
"VIC","Colac Otway",143.315780639648,-38.7839012145996,0.09,1.79,4.11,3.19,2.72,3.97,1.53,1.44,1.67
"VIC","Colac Otway",143.421051025391,-38.8249015808105,0.09,1.79,4.02,3.16,2.7,3.94,1.55,1.46,1.7
"VIC","Colac Otway",143.473678588867,-38.8249015808105,0.09,1.8,4.2,3.14,2.68,3.9,1.51,1.42,1.64
"VIC","Colac Otway",143.473678588867,-38.8658714294434,0.09,1.78,4.19,3.33,2.83,4.19,1.51,1.42,1.65
"VIC","Colac Otway",143.578948974609,-38.8658828735352,0.09,1.77,3.99,3.44,2.9,4.35,1.55,1.45,1.7
"VIC","Colac Otway",143.631576538086,-38.8249015808105,0.09,1.77,3.05,3.44,2.9,4.34,1.77,1.63,1.99
"VIC","Colac Otway",143.684204101562,-38.7839012145996,0.09,1.77,3.04,3.39,2.87,4.28,1.78,1.64,2
"VIC","Colac Otway",143.736846923828,-38.7428741455078,0.09,1.77,2.87,3.43,2.89,4.34,1.82,1.66,2.05
NA,"Colac Otway",143.842086791992,-38.7428741455078,0.09,1.77,3.32,3.43,2.89,4.35,1.72,1.59,1.92
"VIC","Colac Otway",143.947372436523,-38.6607475280762,0.09,1.76,2.87,3.5,2.93,4.49,1.86,1.7,2.12
"VIC","Colac Otway",143.947372436523,-38.6196517944336,0.09,1.76,2.78,3.54,2.95,4.55,1.88,1.71,2.15
"VIC","Surf Coast",144.052627563477,-38.5373840332031,0.09,1.77,2.79,3.46,2.89,4.44,1.89,1.72,2.17
"VIC","Surf Coast",144.157897949219,-38.4962158203125,0.09,1.78,2.64,3.33,2.8,4.26,1.96,1.77,2.26
"VIC","Surf Coast",144.210525512695,-38.4550247192383,0.09,1.78,2.86,3.28,2.76,4.17,1.91,1.74,2.19
"VIC","Surf Coast",144.263153076172,-38.4138069152832,0.09,1.79,2.63,3.25,2.74,4.13,2,1.81,2.32
"VIC","Surf Coast",144.315795898438,-38.3725700378418,0.09,1.26,2.33,3.22,2.71,4.09,1.94,1.76,2.23
"VIC","Greater Geelong",144.473663330078,-38.3313064575195,0.09,1.5,2.54,3.1,2.63,3.9,1.95,1.77,2.25
"VIC","Greater Geelong",144.526321411133,-38.2900199890137,0.09,1.51,2.64,3.06,2.6,3.84,1.94,1.76,2.23
"VIC","Greater Geelong",144.57893371582,-38.2900199890137,0.09,1.51,2.7,3.01,2.57,3.76,1.91,1.73,2.19
"VIC","Greater Geelong",144.736846923828,-38.2073783874512,0.09,1.26,1.57,2.87,2.46,3.57,2.12,1.91,2.44
"VIC","Greater Geelong",144.684204101562,-38.0832366943359,0.09,1.26,1.59,3.26,2.73,4.17,2.16,1.94,2.51
"VIC","Greater Geelong",144.578948974609,-38.0418090820312,0.09,1.24,1.56,3.58,2.97,4.68,2.24,2,2.61
"VIC","Wyndham",144.631576538086,-38.0418090820312,0.09,1.25,1.58,3.43,2.86,4.45,2.2,1.97,2.56
"VIC","Wyndham",144.736846923828,-38.000358581543,0.09,1.27,1.6,3.15,2.65,4.02,2.15,1.93,2.49
"VIC","Wyndham",144.842102050781,-37.9588737487793,0.09,1.27,1.58,2.98,2.53,3.75,2.13,1.91,2.46
"VIC","Bayside (Vic.)",144.947357177734,-37.9173851013184,0.09,1.28,1.59,2.88,2.46,3.61,2.11,1.9,2.45
"VIC","Kingston (Vic.)",145.105255126953,-38.0418090820312,0.09,1.3,1.64,2.71,2.33,3.34,1.99,1.81,2.27
"VIC","Mornington Peninsula",145.052627563477,-38.1660194396973,0.09,1.28,1.62,2.82,2.42,3.5,2.02,1.83,2.31
"VIC","Mornington Peninsula",145,-38.2073783874512,0.09,1.26,1.6,2.95,2.52,3.7,2.06,1.86,2.36
"VIC","Mornington Peninsula",144.947357177734,-38.2900199890137,0.09,1.25,1.59,3.02,2.57,3.81,2.09,1.89,2.41
"VIC","Mornington Peninsula",144.684204101562,-38.3725662231445,0.09,1.52,3.15,2.92,2.51,3.62,1.62,1.51,1.79
"VIC","Mornington Peninsula",144.789474487305,-38.4138069152832,0.09,1.28,2.98,2.85,2.46,3.5,1.56,1.46,1.71
"VIC","Mornington Peninsula",144.842102050781,-38.4962043762207,0.09,1.27,3.05,2.89,2.48,3.57,1.56,1.46,1.71
"VIC","Mornington Peninsula",144.894729614258,-38.5373840332031,0.09,1.27,3.18,2.9,2.49,3.61,1.54,1.45,1.69
"VIC","Mornington Peninsula",144.947357177734,-38.5373840332031,0.09,1.27,3.16,2.89,2.48,3.59,1.55,1.45,1.7
"VIC","Mornington Peninsula",145,-38.5373840332031,0.09,1.27,3.12,2.89,2.47,3.59,1.55,1.45,1.7
"VIC","Bass Coast",145.210510253906,-38.5373840332031,0.09,2.18,3.55,2.87,2.46,3.57,1.67,1.55,1.87
"VIC","Bass Coast",145.105255126953,-38.5373840332031,0.09,2.18,3.7,2.87,2.46,3.57,1.62,1.51,1.79
"VIC","Bass Coast",145.315780639648,-38.5373840332031,0.09,2.19,3.32,2.83,2.43,3.52,1.74,1.6,1.96
"VIC","Bass Coast",145.315780639648,-38.5785293579102,0.09,2.19,4.13,2.85,2.44,3.54,1.48,1.4,1.61
"VIC","Bass Coast",145.421051025391,-38.5785293579102,0.09,2.2,4.14,2.78,2.39,3.43,1.48,1.4,1.6
"VIC","Bass Coast",145.473678588867,-38.6196517944336,0.09,2.2,4.07,2.77,2.39,3.43,1.49,1.4,1.61
"VIC","Bass Coast",145.578948974609,-38.7018203735352,0.09,2.19,4.41,2.86,2.45,3.56,1.42,1.35,1.53
"VIC","Bass Coast",145.631576538086,-38.7018203735352,0.09,2.19,4.42,2.85,2.44,3.55,1.42,1.35,1.52
"VIC","Bass Coast",145.684204101562,-38.7018203735352,0.09,2.19,4.34,2.83,2.43,3.52,1.43,1.36,1.54
"VIC","South Gippsland",145.789474487305,-38.7018203735352,0.09,2.2,4.06,2.74,2.36,3.37,1.48,1.4,1.61
"VIC","South Gippsland",145.789474487305,-38.7428741455078,0.09,2.2,4.04,2.75,2.37,3.4,1.49,1.41,1.62
"VIC","South Gippsland",145.842102050781,-38.8248901367188,0.09,2.2,4.18,2.75,2.37,3.38,1.45,1.38,1.56
"VIC","South Gippsland",145.894729614258,-38.9068412780762,0.09,2.19,4.73,2.85,2.45,3.53,1.36,1.3,1.44
"VIC","South Gippsland",146,-38.9068412780762,0.09,2.19,4.43,2.81,2.43,3.47,1.4,1.33,1.49
"VIC","South Gippsland",146.052627563477,-38.8658828735352,0.09,2.19,4.36,2.79,2.41,3.43,1.4,1.34,1.5
"VIC","South Gippsland",146.105270385742,-38.8658828735352,0.09,2.2,4.24,2.74,2.37,3.35,1.42,1.35,1.52
"VIC","South Gippsland",146.157897949219,-38.9068374633789,0.09,2.21,4.26,2.69,2.33,3.27,1.41,1.34,1.51
"VIC","South Gippsland",146.263153076172,-38.9886817932129,0.09,2.23,4.21,2.59,2.26,3.12,1.4,1.34,1.49
"VIC","Unincorporated Vic",146.263153076172,-39.070426940918,0.09,2.21,4.21,2.71,2.35,3.3,1.41,1.35,1.5
"VIC","South Gippsland",146.315780639648,-39.1112670898438,0.09,2.19,3.62,2.81,2.42,3.44,1.57,1.47,1.72
"VIC","Unincorporated Vic",146.368423461914,-39.1520805358887,0.09,2.16,3.48,3.1,2.64,3.89,1.65,1.54,1.82
"VIC","South Gippsland",146.473678588867,-39.1520690917969,0.09,2.13,3.76,3.38,2.84,4.32,1.54,1.45,1.67
"VIC","South Gippsland",146.526321411133,-39.0295677185059,0.09,2.1,3.2,3.74,3.11,4.85,1.64,1.54,1.8
"VIC","South Gippsland",146.526321411133,-39.070426940918,0.09,2.11,3.42,3.69,3.06,4.78,1.62,1.51,1.77
"VIC","South Gippsland",146.473678588867,-38.9886817932129,0.09,2.09,3.22,3.91,3.23,5.1,1.63,1.53,1.79
"VIC","South Gippsland",146.473678588867,-38.9477729797363,0.09,2.09,3.23,3.98,3.28,5.2,1.63,1.53,1.78
"VIC","Unincorporated Vic",146.526321411133,-38.9477729797363,0.09,2.1,3.22,3.83,3.17,4.96,1.63,1.53,1.78
"VIC","Wellington",146.526321411133,-38.8249015808105,0.09,2.1,3.1,3.8,3.18,4.85,1.74,1.62,1.93
"VIC","Wellington",146.526321411133,-38.7839012145996,0.09,2.08,3.12,4.17,3.44,5.42,1.72,1.6,1.89
"VIC","Wellington",146.421051025391,-38.7428741455078,0.09,2.06,3.07,4.56,3.72,6.03,1.78,1.64,1.99
"VIC","Wellington",147.052627563477,-38.5373840332031,0.09,1.22,2.44,2.67,2.33,3.22,1.6,1.5,1.77
"VIC","Wellington",147.105270385742,-38.4962043762207,0.09,1.22,2.43,2.69,2.33,3.27,1.58,1.47,1.74
"VIC","Wellington",147.210510253906,-38.4138069152832,0.09,1.25,2.46,2.51,2.2,3,1.52,1.43,1.66
"VIC","Wellington",147.263153076172,-38.3313064575195,0.09,1.26,2.5,2.5,2.2,2.98,1.48,1.4,1.62
"VIC","Wellington",147.368408203125,-38.2900199890137,0.09,1.23,2.5,2.63,2.3,3.14,1.47,1.39,1.6
"VIC","Wellington",147.473663330078,-38.2073783874512,0.09,1.2,2.49,2.87,2.5,3.48,1.46,1.38,1.59
"VIC","Wellington",147.526321411133,-38.124641418457,0.09,1.16,2.47,3.19,2.73,3.93,1.47,1.39,1.59
"VIC","Wellington",147.631576538086,-38.0832366943359,0.09,1.13,2.44,3.52,2.98,4.41,1.48,1.39,1.6
"VIC","Wellington",147.736831665039,-38.0418090820312,0.09,1.11,2.55,3.81,3.18,4.85,1.48,1.39,1.6
"VIC","East Gippsland",147.842102050781,-37.9588737487793,0.09,1.1,2.54,3.99,3.31,5.15,1.48,1.4,1.61
"VIC","East Gippsland",147.894729614258,-37.9588851928711,0.09,1.1,2.44,4.05,3.35,5.25,1.5,1.41,1.64
"VIC","East Gippsland",148.052627563477,-37.9173889160156,0.09,1.09,2.62,4.16,3.42,5.46,1.48,1.4,1.61
"VIC","East Gippsland",148.157897949219,-37.8758659362793,0.09,1.09,2.47,4.22,3.45,5.59,1.53,1.43,1.67
"VIC","East Gippsland",148.263153076172,-37.8343238830566,0.09,1.08,2.58,4.4,3.57,5.89,1.52,1.42,1.66
"VIC","East Gippsland",148.368408203125,-37.8343200683594,0.09,1.08,2.67,4.41,3.57,5.93,1.51,1.42,1.65
"VIC","East Gippsland",148.526321411133,-37.8343238830566,0.09,1.07,2.76,4.83,3.84,6.67,1.49,1.4,1.63
"VIC","East Gippsland",148.57893371582,-37.8343200683594,0.09,1.07,2.82,4.81,3.82,6.65,1.48,1.4,1.61
"VIC","East Gippsland",148.736831665039,-37.8343200683594,0.09,1.05,2.89,5.32,4.15,7.57,1.47,1.39,1.6
"VIC","East Gippsland",148.789474487305,-37.8343238830566,0.09,1.05,2.9,5.45,4.23,7.81,1.48,1.39,1.61
"VIC","East Gippsland",148.894729614258,-37.8343238830566,0.09,1.04,2.94,5.76,4.43,8.39,1.48,1.39,1.6
"VIC","East Gippsland",149.052627563477,-37.7927551269531,0.09,1.05,2.77,5.27,4.11,7.51,1.52,1.43,1.65
NA,"East Gippsland",149.157897949219,-37.8343238830566,0.09,1.04,3.08,5.89,4.52,8.63,1.46,1.38,1.58
"VIC","East Gippsland",149.263153076172,-37.8343238830566,0.09,1.45,3.56,6.03,4.6,8.88,1.45,1.37,1.56
"VIC","East Gippsland",149.368423461914,-37.7927551269531,0.09,1.44,3.35,6.24,4.74,9.27,1.49,1.41,1.62
"VIC","East Gippsland",149.421051025391,-37.7927551269531,0.09,1.44,3.35,6.23,4.73,9.25,1.49,1.41,1.62
"VIC","East Gippsland",149.473663330078,-37.7927551269531,0.09,1.44,3.4,6.4,4.84,9.54,1.48,1.4,1.6
"VIC","East Gippsland",149.526321411133,-37.7927551269531,0.09,1.43,3.46,6.67,5.01,10.03,1.46,1.38,1.58
"VIC","East Gippsland",149.631576538086,-37.751163482666,0.09,1.43,3.07,6.9,5.16,10.43,1.57,1.47,1.72
"VIC","East Gippsland",149.684204101562,-37.7095489501953,0.09,1.42,3.3,7.21,5.36,11.02,1.52,1.43,1.65
"VIC","East Gippsland",149.736846923828,-37.6679000854492,0.09,1.42,2.99,7.66,5.63,11.91,1.62,1.51,1.79
"VIC","East Gippsland",149.736846923828,-37.6262474060059,0.09,1.42,3,7.59,5.59,11.78,1.62,1.51,1.79
"VIC","East Gippsland",149.789474487305,-37.5845642089844,0.09,1.42,2.88,7.51,5.53,11.66,1.68,1.56,1.87
"TAS","Huon Valley",146.684204101562,-43.6484107971191,0.09,1.33,4.15,3.8,3.14,4.96,1.47,1.39,1.6
"TAS","Huon Valley",146.736831665039,-43.6484107971191,0.09,1.33,4.17,3.75,3.1,4.87,1.47,1.39,1.6
"TAS","Huon Valley",146.789474487305,-43.6484107971191,0.09,1.33,4.04,3.8,3.14,4.98,1.49,1.4,1.63
"TAS","Huon Valley",146.842086791992,-43.6484107971191,0.09,1.33,3.96,3.83,3.15,5.04,1.49,1.4,1.62
"TAS","Huon Valley",146.894729614258,-43.6484107971191,0.09,1.33,3.95,3.78,3.1,4.98,1.49,1.4,1.63
"TAS","Huon Valley",146.631576538086,-43.6103286743164,0.09,1.33,3.6,3.73,3.09,4.86,1.53,1.43,1.67
"TAS","Huon Valley",146.947372436523,-43.6103172302246,0.09,1.34,3.21,3.64,3.01,4.79,1.49,1.4,1.62
"TAS","Huon Valley",146,-43.5722198486328,0.09,1.34,5.19,3.64,3.06,4.64,1.31,1.26,1.39
"TAS","Huon Valley",146.052627563477,-43.5722198486328,0.09,1.35,4.98,3.57,3,4.52,1.33,1.28,1.41
"TAS","Huon Valley",146.105270385742,-43.5722198486328,0.09,1.34,4.81,3.62,3.04,4.61,1.33,1.28,1.41
"TAS","Huon Valley",146.157897949219,-43.5722198486328,0.09,1.34,4.82,3.68,3.07,4.71,1.33,1.28,1.4
"TAS","Huon Valley",146.210525512695,-43.5722198486328,0.09,1.33,4.65,3.73,3.11,4.81,1.35,1.29,1.43
"TAS","Huon Valley",146.263153076172,-43.5722198486328,0.09,1.33,4.02,3.77,3.13,4.88,1.41,1.34,1.51
"TAS","Huon Valley",146.315795898438,-43.5722198486328,0.09,1.33,3.2,3.8,3.15,4.95,1.56,1.46,1.7
"TAS","Huon Valley",146.368423461914,-43.5722198486328,0.09,1.33,3.14,3.81,3.15,4.97,1.6,1.5,1.77
"TAS","Huon Valley",146.421051025391,-43.5722198486328,0.09,1.33,3.14,3.77,3.12,4.93,1.61,1.5,1.78
"TAS","Huon Valley",146.473678588867,-43.5722198486328,0.09,1.33,3.46,3.74,3.1,4.88,1.54,1.44,1.68
"TAS","Huon Valley",146.526321411133,-43.5722198486328,0.09,1.34,3.66,3.7,3.06,4.81,1.5,1.41,1.63
"TAS","Huon Valley",146.578948974609,-43.5722198486328,0.09,1.34,3.61,3.63,3.02,4.72,1.52,1.43,1.67
"TAS","Huon Valley",146.947372436523,-43.5722198486328,0.09,1.34,3.22,3.65,3.01,4.8,1.49,1.4,1.62
NA,"Huon Valley",145.947372436523,-43.5340766906738,0.09,1.33,5.21,3.76,3.14,4.83,1.31,1.26,1.38
"TAS","Huon Valley",147,-43.5340881347656,0.09,1.34,3.42,3.6,2.98,4.72,1.47,1.38,1.59
"TAS","Kingborough",147.263153076172,-43.5340881347656,0.09,1.35,3.75,3.45,2.88,4.48,1.43,1.35,1.53
"TAS","Kingborough",147.315795898438,-43.5340881347656,0.09,1.36,3.57,3.42,2.85,4.42,1.45,1.37,1.57
NA,"Huon Valley",145.947372436523,-43.4959182739258,0.09,1.33,5.01,3.74,3.12,4.82,1.32,1.27,1.39
"TAS","Huon Valley",147,-43.4959335327148,0.09,1.35,2.83,3.57,2.95,4.66,1.6,1.49,1.77
"TAS","Kingborough",147.210525512695,-43.4959182739258,0.09,1.36,3.08,3.4,2.84,4.4,1.52,1.42,1.66
"TAS","Kingborough",147.368423461914,-43.4959182739258,0.09,1.36,3.15,3.35,2.8,4.31,1.51,1.42,1.65
"TAS","Huon Valley",145.947372436523,-43.4577407836914,0.09,1.33,5.02,3.75,3.12,4.84,1.32,1.27,1.39
"TAS","Huon Valley",147.052627563477,-43.4577522277832,0.09,1.35,2.83,3.51,2.92,4.57,1.6,1.49,1.77
