"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth",113,-25.4694595336914,0.54,1.71,2.97,9035740.86,904764.44,228240070.91,31.11,18.68,64.26
"WANorth",113.894737243652,-25.4694595336914,0.54,1.77,2.75,125446.37,20819.73,1668405.19,28.35,17.12,58.33
NA,153.210525512695,-25.4694595336914,0.54,2.85,4.32,302514.29,49169.7,3880236.38,32.29,19.19,67.84
"WANorth",113.894737243652,-25.4219436645508,0.54,1.77,2.74,168450.87,26629.18,2408526.89,31.11,18.5,65.51
"QLDSouth",153.210525512695,-25.4219436645508,0.54,2.85,4.29,294985.15,47677.33,3833855.96,32.88,19.44,69.77
"WANorth",113.842094421387,-25.3744087219238,0.54,1.75,2.7,354744.99,49458.97,6124481.82,37.39,21.49,83.01
"QLDSouth",152.947372436523,-25.3744087219238,0.54,2.87,3.98,76709.98,14801.25,785065.01,76.28,39.87,192.54
"QLDSouth",153,-25.3744087219238,0.54,2.88,3.98,71671.02,13931.7,726942.88,77.07,40.26,194.59
NA,153.263153076172,-25.3744087219238,0.54,2.85,4.44,355084.99,56917.5,4620404.14,26.76,16.3,54.46
"WANorth",113.842094421387,-25.3268547058105,0.54,1.74,2.68,709053.08,87922.32,14601010.43,42.14,23.71,96.67
"QLDSouth",152.947372436523,-25.3268547058105,0.54,2.87,4,87715.55,16750.03,906100.45,74.39,39.17,185.44
"QLDSouth",153,-25.3268547058105,0.54,2.87,3.99,80452.01,15526.42,819704.76,73.95,39.02,183.62
"QLDSouth",153.263153076172,-25.3268547058105,0.54,2.85,4.36,297439.69,48890.97,3736851.8,30.7,18.34,64.11
"WANorth",113.842094421387,-25.2792816162109,0.54,1.73,2.67,1421851.86,157781.28,34462157.15,47.27,26.1,111.53
"QLDSouth",153,-25.2792816162109,0.54,2.87,4.01,87647.49,16869.04,891444.52,68.89,36.9,167.05
"QLDSouth",153.263153076172,-25.2792816162109,0.54,2.85,4.32,255521.77,42851.28,3124296.43,30.46,18.19,63.72
"WANorth",113.789474487305,-25.231689453125,0.54,1.74,2.63,1051110.42,128749.5,21366765.58,57.65,30.74,143.41
"QLDSouth",152.684204101562,-25.231689453125,0.54,2.86,3.73,123916.37,23047.14,1310661.08,49.69,27.08,119.85
"QLDSouth",152.736831665039,-25.231689453125,0.54,2.86,3.73,133254.35,24605.28,1421246.71,49.19,26.84,118.53
"QLDSouth",152.789474487305,-25.231689453125,0.54,2.86,4.07,141922.12,25850.12,1547003.1,58.38,32.19,135.52
"QLDSouth",152.842102050781,-25.231689453125,0.54,2.86,4.06,144796.49,26142.75,1603300.37,58.63,32.3,136.23
"QLDSouth",152.894729614258,-25.231689453125,0.54,2.86,4.06,129860.78,23822.67,1405899.3,59.92,32.89,139.97
"QLDSouth",153,-25.231689453125,0.54,2.87,4.05,113580.57,21174.26,1204342.13,63.84,34.71,151.16
"QLDSouth",153.315795898438,-25.231689453125,0.54,2.84,4.36,464958.56,71835.1,6364072.98,31.26,18.62,65.62
"WANorth",113.789474487305,-25.1840801239014,0.54,1.74,2.62,918507.11,119417.8,16738353.29,65.41,34.18,167.72
"QLDSouth",152.684204101562,-25.1840801239014,0.54,2.86,3.72,150171.44,27392.96,1624798.67,52.5,28.35,128.44
"QLDSouth",153,-25.1840801239014,0.54,2.86,4.08,213228.53,36270.08,2572919.45,56.54,31.42,129.52
"QLDSouth",153.315795898438,-25.1840801239014,0.54,2.84,4.36,417540.4,65233.83,5639690.47,30.61,18.29,63.99
"WANorth",113.736831665039,-25.1364517211914,0.54,1.72,2.59,6468083.19,623911.96,181170027.2,76.82,38.94,206.56
"QLDSouth",152.631576538086,-25.1364517211914,0.54,2.86,3.72,146036.75,26785.72,1566613.96,54.64,29.3,135.09
"QLDSouth",153.052627563477,-25.1364517211914,0.54,2.84,4.1,454217.77,68996.57,6440525.74,53.4,29.95,120.69
NA,153.368423461914,-25.1364517211914,0.54,2.84,4.47,773051.9,111164.97,11693507.5,24.44,15.13,48.49
"WANorth",113.684211730957,-25.0888042449951,0.54,1.7,2.57,32323684.35,2477408.68,1248938054.53,85.97,42.64,239.27
"QLDSouth",152.578948974609,-25.0888042449951,0.54,2.86,3.72,124655.42,23503.32,1283060.39,55,29.46,136.22
"QLDSouth",153.105255126953,-25.0888042449951,0.54,2.83,4.1,854641.51,122760.92,12852872.35,54.4,30.36,123.96
"QLDSouth",153.368423461914,-25.0888042449951,0.54,2.84,4.43,813403.24,115921.25,12471666.26,25.97,15.93,52.21
"WANorth",113.631576538086,-25.0411376953125,0.54,1.69,2.56,135980279.64,8636050.43,6762090170,92.91,45.38,264.96
"QLDSouth",152.578948974609,-25.0411376953125,0.54,2.59,3.44,138704.73,25752.74,1458883.37,58.13,30.85,145.95
"QLDSouth",153.157897949219,-25.0411376953125,0.54,2.83,4.25,1198816.77,166902.18,18660104.12,36.66,21.42,78.81
"QLDSouth",153.368423461914,-25.0411376953125,0.54,2.83,4.42,912901.53,127959.94,14327123.98,26.11,16,52.52
"WANorth",113.631576538086,-24.9934539794922,0.54,1.68,2.56,364315950.7,20286123.83,21655980508.88,94.26,45.92,269.91
"QLDSouth",152.526321411133,-24.9934539794922,0.54,2.59,3.46,127062.97,23644.21,1339910.09,55.01,29.45,136.4
"QLDSouth",153.157897949219,-24.9934539794922,0.54,2.83,3.6,1200624.41,165914.17,18958031.41,69.94,36.12,182.48
"QLDSouth",153.368423461914,-24.993444442749,0.54,2.83,4.41,1038529.95,143090.98,16683546.16,26.25,16.09,52.77
"WANorth",113.631576538086,-24.9457492828369,0.54,1.68,2.56,566160401.28,29852162.24,36140410168.96,95.74,46.65,273.56
"QLDSouth",152.526321411133,-24.9457492828369,0.54,2.59,3.45,132742.41,24491.56,1418406.01,56.76,30.24,141.68
"QLDSouth",153.157897949219,-24.9457492828369,0.54,2.83,3.59,1237932.83,170910.52,19536140.43,75.54,38.54,200.65
"QLDSouth",153.368423461914,-24.9457416534424,0.54,2.83,4.41,1202373.99,162824.22,19748985.2,25.76,15.84,51.55
"QLDSouth",152.526321411133,-24.8980293273926,0.54,2.59,3.45,134005.52,24558.05,1449956.36,58.42,31.01,146.59
"QLDSouth",153.157897949219,-24.8980293273926,0.54,2.83,3.58,1231047.8,170266.46,19368013.64,82.04,41.32,222.11
"QLDSouth",153.315795898438,-24.8980293273926,0.54,2.83,4.45,1135471.72,154287.71,18611500.41,22.98,14.32,45.22
"WANorth",113.57893371582,-24.8502883911133,0.54,1.69,2.63,131465393.73,9235242.23,5369409447.83,65.46,33.7,173.19
"QLDSouth",152.526321411133,-24.8502883911133,0.54,2.58,3.45,143870.63,26144.34,1573673.25,59.3,31.43,148.99
"QLDSouth",153.157897949219,-24.8502883911133,0.54,2.83,3.65,1140510.21,159849.09,17591446.29,73.21,37.77,190.6
"QLDSouth",153.315795898438,-24.8502883911133,0.54,2.83,4.45,1142880.52,155128.09,18762569.97,22.78,14.22,44.75
"WANorth",113.57893371582,-24.8025302886963,0.54,1.71,2.71,23386173.22,2178929.8,630961509.83,51.06,27.23,128.66
"QLDSouth",152.473678588867,-24.8025302886963,0.54,2.59,3.47,129481.21,23782.54,1398695.97,53.87,29,132.27
"QLDSouth",153.157897949219,-24.8025302886963,0.54,2.83,3.64,1020145.99,145867.13,15267244.62,78.39,39.99,207.58
"QLDSouth",153.315795898438,-24.8025302886963,0.54,2.83,4.44,1257808.18,169054.83,20890819.76,23.43,14.54,46.41
"WANorth",113.57893371582,-24.754753112793,0.54,1.72,2.81,7012748.55,803107.1,139275825.38,45.98,25.49,107.87
"QLDSouth",153.157897949219,-24.754753112793,0.54,2.83,3.63,918246.56,133434.61,13427028.17,82.89,41.87,222.75
"QLDSouth",153.315795898438,-24.754753112793,0.54,2.83,4.45,1413989.52,188416.14,23662646.34,22.65,14.14,44.52
"WANorth",113.57893371582,-24.706958770752,0.54,1.71,2.82,10771591.51,1173369.43,228146062.96,97.44,49.76,252.27
"QLDSouth",152.315795898438,-24.706958770752,0.54,2.6,3.73,67680.91,13938.29,615330.68,36.67,20.77,84.18
"QLDSouth",152.368408203125,-24.706958770752,0.54,2.59,3.56,90065.62,17773.56,870125.8,45.05,24.83,107.22
"QLDSouth",153.210510253906,-24.706958770752,0.54,2.83,3.62,857333.8,124097.37,12698699.79,90.81,45.19,249.57
"QLDSouth",153.263153076172,-24.706958770752,0.54,2.83,4.34,1101985.19,153145.18,17325959.96,26.96,16.4,54.94
"WANorth",113.526313781738,-24.6591453552246,0.54,1.69,2.81,303638208.4,20176538.24,12955010187.56,109.57,54.93,291.39
"QLDSouth",152.263153076172,-24.6591453552246,0.54,2.6,3.72,64462.39,13455.57,573065.39,38.28,21.59,88.24
"WANorth",113.473686218262,-24.6113128662109,0.54,1.69,2.79,111126754.68,8478244.06,3918899451.3,134.53,65.12,377.05
"QLDSouth",152.157897949219,-24.6113128662109,0.54,2.6,3.61,66199.8,14028.91,570360.45,47.91,26.23,114.95
"QLDSouth",152.210525512695,-24.6113033294678,0.54,2.6,3.71,64315.75,13581.84,559121.61,39.73,22.26,92.59
"WANorth",113.421051025391,-24.5634632110596,0.54,1.7,2.86,66092543.8,5373282.47,2144299758.07,126.1,62.65,337.46
"QLDSouth",152.157897949219,-24.5634632110596,0.54,2.6,3.6,73092.59,15251.1,644040.24,51.07,27.66,124.55
"WANorth",113.421051025391,-24.5155944824219,0.54,1.7,2.86,78804014.4,6310016.17,2598268858.01,130.64,64.59,351.9
"QLDNorth",152.052627563477,-24.5155944824219,0.54,2.59,3.61,96322.25,19474.37,883336.29,50.04,27.16,121.72
"QLDSouth",152.105270385742,-24.5155849456787,0.54,2.59,3.6,90314.79,18382.42,821597.23,53.32,28.64,131.64
"WANorth",113.368408203125,-24.4677085876465,0.54,1.7,2.81,55204304.2,4648959.73,1696503946.51,305.69,133.41,982.5
"QLDNorth",152,-24.4677085876465,0.54,2.59,3.61,123820.11,24068.14,1201963.06,48.74,26.56,117.85
"WANorth",113.368408203125,-24.4198017120361,0.54,1.7,3.12,45654789.82,4028885.36,1301017503.13,114.51,56.32,315.27
"QLDNorth",152,-24.4198036193848,0.54,2.59,3.61,142256.36,27033.49,1427432.32,49.83,27.05,121.17
"WANorth",113.368423461914,-24.3718700408936,0.54,1.7,3.12,35874710.61,3337686.63,940753446.7,118.24,57.81,328.54
"QLDNorth",152,-24.3718795776367,0.54,2.58,3.59,159904.96,29856.94,1645342.57,55.68,29.75,138.41
"WANorth",113.368423461914,-24.3239288330078,0.54,1.7,3.13,36864580.35,3448022.8,955244447.28,151.85,70.78,454.6
"QLDNorth",152,-24.323938369751,0.54,2.58,3.59,169793.12,31431.29,1768321.13,58.04,30.79,145.87
"WANorth",113.368408203125,-24.2759780883789,0.54,1.7,3.13,44441119.11,4022666.9,1209161420.83,182.46,82.26,575.06
"QLDNorth",152,-24.2759780883789,0.54,2.58,3.58,159372.18,29857.94,1629646.43,61.64,32.36,157.41
"WANorth",113.368408203125,-24.2280006408691,0.54,1.7,2.91,44169227.44,3972723.65,1216841282.54,86.28,44.03,226.15
NA,152,-24.2280006408691,0.54,2.59,3.56,121390.24,23766.78,1163851.31,67.76,35.02,177.07
"WANorth",113.368423461914,-24.1799964904785,0.54,1.7,2.91,41499937.33,3769777.32,1127024435.8,88.32,44.89,232.95
"QLDNorth",151.947372436523,-24.1799964904785,0.54,3.12,4.07,67908.25,14690.92,561362.12,69.06,35.56,181.59
NA,113.368423461914,-24.1319828033447,0.54,1.7,3,35798159.85,3362217.81,922255623.7,181.98,82.41,568.44
"QLDNorth",151.842102050781,-24.1319828033447,0.54,3.11,4.14,103285.05,20999.48,932277.67,51.22,27.8,124.25
"QLDNorth",151.894729614258,-24.1319904327393,0.54,3.11,4.13,98253.75,20173.77,873564.07,53.97,29.04,132.7
"WANorth",113.368423461914,-24.0839500427246,0.54,1.7,2.98,29920767.08,2926281.48,723214161.97,322.81,132.87,1162.78
"QLDNorth",151.789474487305,-24.0839595794678,0.54,3.1,4.14,142192.91,27479.31,1381523,47.54,26.17,112.81
"WANorth",113.368423461914,-24.0359001159668,0.54,1.7,2.97,26123145.45,2637403.94,600428588.85,340.63,138.9,1244.46
"QLDNorth",151.578948974609,-24.0359001159668,0.54,3.09,3.98,348241.39,56201.3,4478296.64,84.22,42.3,228.76
"QLDNorth",151.631576538086,-24.03590965271,0.54,3.09,3.98,371059.68,59576.18,4795757.98,89.19,44.36,245.72
"QLDNorth",151.789474487305,-24.03590965271,0.54,3.1,4.14,170876.43,32111.99,1727972.25,47.99,26.39,114.03
"WANorth",113.421051025391,-23.9878406524658,0.54,1.71,2.99,15074271.32,1630099.3,316243089.42,238.66,102.05,818.05
"QLDNorth",151.473678588867,-23.9878406524658,0.54,3.09,4.01,285027.91,47182.78,3543752.07,77.49,39.54,205.24
"QLDNorth",151.526321411133,-23.9878406524658,0.54,3.09,4,309115.4,50839.43,3867178.45,81.9,41.38,220.19
"QLDNorth",151.684204101562,-23.9878406524658,0.54,3.09,3.99,324225.25,54524.63,3869765.72,83.14,41.83,225.27
"QLDNorth",151.736831665039,-23.9878406524658,0.54,3.09,4,306818.74,52179.7,3598523.95,78.09,39.71,208.17
"WANorth",113.421051025391,-23.9397563934326,0.54,1.7,3,27584433.49,2736406.19,652814710.46,191.86,84.5,631.77
"WANorth",113.421051025391,-23.8916511535645,0.54,1.7,3,40012866.57,3756074.3,1023952043.09,189.22,83.61,619.69
"QLDNorth",151.421051025391,-23.8916511535645,0.54,3.09,4.03,272650.51,45296.32,3378096.67,71.47,37.01,185.03
"WANorth",113.473686218262,-23.8435211181641,0.54,1.7,2.87,34764256.77,3252380.4,904109671.29,69.98,35.63,188.24
"WANorth",113.473686218262,-23.7953815460205,0.54,1.7,2.94,50787721.67,4530335.18,1407350133.3,116.15,55.17,343.39
"WANorth",113.526313781738,-23.7472324371338,0.54,1.7,2.83,43066658.57,3920048.96,1162042692.41,72.93,36.73,199.86
"QLDNorth",151.315795898438,-23.7472324371338,0.54,3.11,4.13,130121.74,24375.23,1351821.15,42.34,23.83,97.02
"WANorth",113.526313781738,-23.6990585327148,0.54,1.7,2.89,61864158.04,5409752.88,1755461576.46,100.25,48.51,289.26
"QLDNorth",151.315795898438,-23.6990585327148,0.54,3.12,4.14,113760.33,21818.64,1140721.77,42.58,23.95,97.66
"WANorth",113.57893371582,-23.6508636474609,0.54,1.69,2.89,91736150.04,7653101.48,2767770821.6,100.44,48.54,290.59
"QLDNorth",151.315795898438,-23.6508636474609,0.54,3.12,4.18,100051.92,19580.98,974298.76,38.52,22.07,85.84
"WANorth",113.631576538086,-23.602653503418,0.54,1.69,2.78,232884640.31,17076668.21,8398734355.12,70.27,35.41,193.24
"QLDNorth",150.894729614258,-23.602653503418,0.54,3.49,4.41,95964.46,19022.33,914550.32,61.43,33.17,148.02
"QLDNorth",151.315795898438,-23.602653503418,0.54,3.12,4.17,93813.82,18585.32,896628.91,40.25,22.9,90.65
"WANorth",113.684211730957,-23.5544242858887,0.54,1.68,2.72,438265481.76,29621926.06,17636891247.65,74.94,37.22,211.09
"QLDNorth",150.842102050781,-23.5544242858887,0.54,3.49,4.43,83760.77,16961.24,773970.6,56.45,30.84,133.87
"QLDNorth",150.947357177734,-23.5544242858887,0.54,3.49,4.41,126619.32,24377.4,1249962.68,62.41,33.46,152.43
"QLDNorth",151.263153076172,-23.5544242858887,0.54,3.13,4.16,70303.14,14808,610098.21,42.47,24.02,96.34
"WANorth",113.736831665039,-23.5061779022217,0.54,1.68,2.63,613421313.53,39248300.74,26740529609.05,119.79,54.98,380.05
"QLDNorth",150.842102050781,-23.5061779022217,0.54,3.49,4.45,88532.8,17724.14,832811,53.33,29.29,125.78
"QLDNorth",150.947357177734,-23.5061779022217,0.54,3.49,4.43,123242.9,23813.43,1210634.55,58.91,31.77,142.93
"QLDNorth",151.210525512695,-23.5061779022217,0.54,3.51,4.53,45142.37,10345.47,344369.38,43.09,24.25,98.59
"WANorth",113.736831665039,-23.457914352417,0.54,1.68,2.61,531787024.03,34856653.98,22371640672.91,132.1,59.71,428.48
"QLDNorth",150.842102050781,-23.457914352417,0.54,3.49,4.59,84817.17,16909.9,807034.74,35.78,20.87,77.4
"QLDNorth",150.947357177734,-23.457914352417,0.54,3.48,4.57,133873.24,25368.15,1356994.26,38.47,22.14,84.91
"QLDNorth",151.105270385742,-23.457914352417,0.54,3.5,4.52,57180.05,12639.16,459363.28,41.51,23.37,95.28
"QLDNorth",151.157897949219,-23.457914352417,0.54,3.5,4.52,59173.46,13115.45,471758.16,43.19,24.18,99.92
"WANorth",113.736831665039,-23.4096336364746,0.54,1.68,2.7,362311137.81,24841133.72,14381211445.97,175.47,78.39,565.82
"QLDNorth",150.842102050781,-23.4096336364746,0.54,3.49,4.61,78061.91,15641.21,740381.99,33.64,19.78,71.99
"QLDNorth",151,-23.4096336364746,0.54,3.49,4.62,111635.46,21602.95,1101769.63,33.35,19.57,71.7
"QLDNorth",151.052627563477,-23.4096336364746,0.54,3.49,4.63,103303.08,20446.52,981771.35,32.51,19.16,69.47
"WANorth",113.736831665039,-23.3613338470459,0.54,2.08,3.13,251237188.23,17837998.37,9578380107.45,194.89,86.74,626.75
"QLDNorth",150.842102050781,-23.3613338470459,0.54,3.33,4.47,79676.23,15701.48,779495.44,32.08,18.98,68.06
"WANorth",113.736831665039,-23.3130168914795,0.54,2.08,3.13,184994870.65,13512716.94,6830702962.69,196.64,87.53,631.68
"QLDNorth",150.842102050781,-23.3130168914795,0.54,3.33,4.43,71443.17,14161.41,697170.36,35.94,20.86,78.53
"WANorth",113.736831665039,-23.2646827697754,0.54,2.08,3.15,171587165.53,12605064.47,6301295469.4,224.68,98.86,729.93
"QLDNorth",150.842102050781,-23.2646827697754,0.54,3.34,4.45,58925.68,11965.64,557006.26,33.81,19.81,72.89
"WANorth",113.736831665039,-23.216329574585,0.54,2.08,3.16,200083556.3,14367290.25,7589038550.28,280.25,119.69,948.06
"QLDNorth",150.842102050781,-23.216329574585,0.54,3.34,4.46,43189.12,9326.79,370866.1,33.23,19.49,71.54
"WANorth",113.736839294434,-23.1679515838623,0.54,2.08,3.16,232088582.97,16206356.55,9185244915.53,282.85,120.71,957.6
"QLDNorth",150.842102050781,-23.1679515838623,0.54,3.35,4.46,28835.61,6772.72,216959.31,33.23,19.46,71.74
"WANorth",113.736839294434,-23.1195640563965,0.54,2.08,3.17,196680297.95,13947436,7649779798.43,272.74,116.7,921.53
"WANorth",113.736831665039,-23.0711688995361,0.54,2.08,3.21,152836225.8,11217389.9,5670066905.64,274.9,117.6,928.54
"QLDNorth",150.789474487305,-23.0711688995361,0.54,3.35,4.36,27419.32,6621.15,196300.87,41.05,23.25,93.12
"WANorth",113.789474487305,-23.0227451324463,0.54,2.09,3.2,73976604.26,6209664.74,2239580233.63,349.14,144.6,1232.45
"QLDNorth",150.789474487305,-23.0227451324463,0.54,3.36,4.36,25806.48,6315.32,180901.96,40.91,23.18,92.75
"WANorth",113.789474487305,-22.9743061065674,0.54,2.09,3.2,88075966.02,6969871.25,2945968189.71,358.49,148.03,1270.05
"QLDNorth",150.789474487305,-22.9743061065674,0.54,3.36,4.36,24811.78,6126.58,171466.06,40.5,22.99,91.62
"WANorth",113.736839294434,-22.9258422851562,0.54,2.09,3.21,54425272.34,4511781.45,1725748068.12,571.27,222.04,2194.01
"QLDNorth",150.842102050781,-22.9258422851562,0.54,3.35,4.35,28855.96,7024.22,202683.49,43.8,24.56,100.82
"WANorth",113.736831665039,-22.8773765563965,0.54,2.09,3.16,44985980.3,3798364.3,1396794448.48,1287.29,441.7,5917.76
"QLDNorth",150.842102050781,-22.8773765563965,0.54,3.35,4.35,27807.34,6831.12,192463.4,44.04,24.67,101.59
"WANorth",113.736839294434,-22.8288841247559,0.54,2.09,3.16,44111413.74,3697622.68,1391069857.04,1329.98,453.38,6177.34
"QLDNorth",150.842102050781,-22.8288745880127,0.54,3.35,4.38,26658.81,6628.18,180896.94,39.24,22.38,88.13
"WANorth",113.684211730957,-22.7803764343262,0.54,2.1,3.29,30036717.08,2664672.57,874116349.22,1148.45,394.67,5318.94
"QLDNorth",150.842102050781,-22.7803764343262,0.54,3.36,4.38,25762.87,6496.69,170617.46,39.86,22.66,89.95
"WANorth",113.684211730957,-22.7318496704102,0.54,2.1,3.29,25573700.61,2309176.34,728135789.82,1213.3,412.55,5713.8
"QLDNorth",150.842102050781,-22.7318496704102,0.54,3.36,4.58,23973.11,6190.91,152583.3,25.16,15.51,50.25
"WANorth",113.631576538086,-22.6833057403564,0.54,2.1,3.39,23780844.49,2154113.09,676728584.76,373.72,147.77,1443.24
"QLDNorth",150.842102050781,-22.6832981109619,0.54,3.35,4.54,30605.54,7703.99,201010.68,26.98,16.37,55.27
"WANorth",113.631576538086,-22.6347465515137,0.54,2.1,3.39,20893227.02,1916504.22,586066949.38,381.43,150.33,1480.1
"QLDNorth",150.842102050781,-22.6347465515137,0.54,3.34,4.54,49685.45,11704.92,357476.61,27.32,16.54,56.15
"WANorth",113.631576538086,-22.5861682891846,0.54,2.1,3.43,19019679.88,1758481.71,529249570.61,140.44,65.2,427.26
"QLDNorth",150.789474487305,-22.5861682891846,0.54,3.33,4.23,76144.68,16579.61,616779.79,57.75,30.61,145.46
"WANorth",113.631576538086,-22.5375728607178,0.54,2.1,3.5,18040855.05,1675526.53,499688365.95,107.06,51.12,315.72
"QLDNorth",150.473678588867,-22.5375728607178,0.54,3.38,4.3,9843.6,2714.67,58933.9,41.27,23.16,95.35
"QLDNorth",150.526321411133,-22.5375728607178,0.54,3.38,4.29,10201.17,2798.29,61541.08,42.92,23.94,100.1
"QLDNorth",150.789474487305,-22.5375728607178,0.54,3.33,4.24,86021.32,18208.08,728738.23,57.07,30.33,143.18
"WANorth",113.684211730957,-22.4889602661133,0.54,2.1,3.42,14481540.35,1383218.41,386373855.23,56.85,29.94,145.42
"WANorth",114.157897949219,-22.4889602661133,0.54,2.35,3.63,512.29,183.67,2361.87,8.64,6.03,14.85
"WANorth",114.210517883301,-22.4889602661133,0.54,2.35,3.64,527.12,187.98,2450.74,8.63,6.02,14.82
"QLDNorth",150.421051025391,-22.4889602661133,0.54,3.38,4.33,10134.82,2803.28,60199.72,37.32,21.3,84.14
"QLDNorth",150.526321411133,-22.4889602661133,0.54,3.38,4.3,10360.63,2845.27,62292.67,41.81,23.42,96.86
"QLDNorth",150.789474487305,-22.4889602661133,0.54,3.33,4.55,84962.33,17682.88,743917.48,24.93,15.22,50.8
"WANorth",113.684211730957,-22.4403324127197,0.54,2.1,3.42,17688603.73,1626433.14,500420766.86,58.8,30.8,151.64
"WANorth",114.157897949219,-22.4403324127197,0.54,2.34,3.61,624.24,217.55,2993.29,9.11,6.3,15.86
"WANorth",114.210517883301,-22.4403324127197,0.54,2.33,3.61,660.38,228.73,3188.61,9.15,6.32,15.95
"QLDNorth",150.368423461914,-22.4403324127197,0.54,3.38,4.36,11199.19,3086.77,66481.42,33.23,19.41,72.18
"QLDNorth",150.473678588867,-22.4403324127197,0.54,3.37,4.34,12291.03,3341.93,74377.28,35.31,20.34,78.49
"QLDNorth",150.789474487305,-22.4403324127197,0.54,3.33,4.55,75718.36,15861.09,660409.99,24.32,14.95,49.01
"WANorth",113.736831665039,-22.3916854858398,0.54,2.1,3.36,18198300.99,1653150.84,526032030.35,25.83,15.3,55.98
"WANorth",114.210525512695,-22.3916854858398,0.54,2.32,3.58,807.89,275.23,3952.03,9.86,6.73,17.5
"WANorth",114.263160705566,-22.3916854858398,0.54,2.33,3.58,728.41,254.83,3403.15,9.92,6.77,17.6
"WANorth",114.315780639648,-22.3916854858398,0.54,2.32,3.49,773.09,265.66,3729.74,11.89,7.9,21.86
"WANorth",114.368408203125,-22.3916854858398,0.54,2.33,3.49,766.12,262.4,3726.62,11.94,7.93,21.97
"QLDNorth",149.736846923828,-22.3916854858398,0.54,4.45,5.36,1150.94,414.16,4855.74,24.17,14.82,48.96
"QLDNorth",149.789474487305,-22.3916854858398,0.54,3.46,4.36,1267.38,451.51,5410.87,25.26,15.38,51.73
"QLDNorth",149.842102050781,-22.3916854858398,0.54,3.46,4.35,1364.21,483.49,5848.83,26.25,15.89,54.21
"QLDNorth",149.894729614258,-22.3916854858398,0.54,3.45,4.34,1406.14,499.82,5979.31,27.6,16.57,57.63
"QLDNorth",150.368423461914,-22.3916854858398,0.54,3.38,4.32,10092.7,2842.15,57946.34,35.18,20.32,77.81
"QLDNorth",150.473678588867,-22.3916854858398,0.54,3.38,4.35,11828.96,3271.69,69482.38,34.1,19.78,74.93
"QLDNorth",150.736846923828,-22.3916854858398,0.54,3.34,4.64,48608.43,10783.22,392485.11,20.42,12.9,39.56
